episod,score,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
781,11930.6062937,-6.94240058635,-0.00461335938109,0.0,6.12981560161,3.02515566155,0.0,-3.41475448615,-0.0228215783703,-14.3874543348,-0.285875108856,-28.8513770456,0.0,900.548116033,-0.224749698905,899.934891014,900.295557009
782,12195.0345309,-7.0734397264,-0.00175329207107,0.0,5.96764279611,3.04141084238,0.0,-3.49651705168,-0.0792102168951,-14.6301487647,-0.384260133832,-28.8364784306,0.0,899.998392667,-0.129849165061,899.933060265,900.319652088
783,11905.2340146,-6.95348877416,-0.00351253327922,0.0,6.00559636992,3.00361901378,0.0,-3.40975589894,-0.0437358218743,-14.3989603888,-0.509802034452,-28.8355226151,0.0,900.005366348,-0.235083071883,900.131738724,899.393349953
784,11875.9010015,-6.94098575336,-0.00225445938534,0.0,6.13034016877,2.98876746226,0.0,-3.40806390464,-0.0136753475485,-14.381641548,-0.297247399155,-28.8282534423,0.0,899.801286513,0.425273512148,900.02682588,899.9510951
785,11892.8430104,-6.89964793279,-0.000659273804954,0.0,6.07943651532,2.99879187438,0.0,-3.37734461886,-0.0199399322037,-14.3493577113,-0.426237386281,-28.8179338895,0.0,899.393419756,0.380420119152,900.233671989,899.969594687
786,12137.727532,-7.01299995137,-0.00694474482233,0.0,6.14783427902,3.05706695626,0.0,-3.4667446302,-0.0260158226532,-14.545661194,-0.319103998924,-28.8232519496,0.0,899.508103666,-0.00328500547679,900.02469437,900.064823915
787,12098.4572904,-6.97270663393,-0.0285762282829,0.0,0.24321678611,3.05147784323,0.0,-3.4349174929,-0.0908011698656,-14.4735647149,0.198463322968,-28.7645773871,0.0,897.63006185,31.2852230074,899.243915785,900.308944745
788,12023.4018612,-7.02568311833,0.00103514675277,0.0,6.13509970774,3.02382337363,0.0,-3.46507346816,-0.0168626648095,-14.4629486256,-0.200508316593,-28.8406649021,0.0,900.249617306,0.758894738145,900.457980408,900.759250684
789,12122.4469771,-7.04226019009,-0.0210999350675,0.0,0.0380693674432,3.07614219406,0.0,-3.49023498888,-0.0376389536245,-14.481356431,-0.149811002791,-28.729979941,0.0,896.348799389,36.9508303904,899.780776917,900.407860267
790,11871.5142116,-6.94209176369,-0.00276411720952,0.0,0.00971877697059,3.02577813067,0.0,-3.41257033532,-0.0112987540018,-14.3422558802,-0.0528025830887,-28.7208560004,0.0,895.825584427,27.9123300045,899.916432872,900.436417845
791,12000.5381372,-6.95854991542,-5.51646452171e-05,0.0,6.1045740824,3.02755663982,0.0,-3.42483382473,-0.0214573438604,-14.4415166619,-0.364365502688,-28.8196356335,0.0,899.342673343,-0.348303064554,899.790228887,899.795412461
792,11957.3810814,-7.02238994945,-0.0105671887732,0.0,6.25630560775,3.05586732373,0.0,-3.46779235989,-0.0194684329321,-14.3820324941,-0.239905173669,-28.8002079786,0.0,899.872110149,0.417537307938,899.418777183,899.354822584
793,12058.0367463,-6.98154682939,-0.0311426977544,0.0,0.124209401814,3.08589522799,0.0,-3.45189371683,-0.0669099408311,-14.4162144019,-0.168709618824,-28.6223102323,0.0,891.668964254,36.54584026,900.739039471,900.303423074
794,12038.6470649,-7.00951115152,-0.0119316820227,0.0,6.27420273291,3.08677418343,0.0,-3.4706241228,-0.0220896286778,-14.4107337911,-0.223652366896,-28.5878331735,0.0,890.517455956,37.9705453772,900.106444846,900.071777927
795,12120.189889,-7.02110281007,-0.0135781866232,0.0,0.0876204389236,3.07886049529,0.0,-3.47534194702,-0.0305438624993,-14.4776287868,-0.053422981733,-28.61292279,0.0,890.89576782,37.7632704452,900.616979864,900.207495437
796,11912.4147709,-6.96794114263,-0.0449918393578,0.0,0.256621437748,3.05826571533,0.0,-3.43408368131,-0.127513347706,-14.3169430704,0.0578965521315,-28.6167511531,0.0,890.984267686,21.2107615127,899.696600289,899.466468986
797,12076.9414998,-6.97855034268,0.00282507393801,0.0,6.14063525462,3.0260400231,0.0,-3.43961869604,-0.0110236886271,-14.4975918734,-0.259127561947,-28.8440207715,0.0,900.463852479,0.379124778146,900.087454693,899.665545482
798,11861.8458538,-6.8946177875,-0.0117493468255,0.0,6.27571344651,3.02365890491,0.0,-3.38404461959,-0.0256780214923,-14.2945172106,-0.292557934107,-28.6900362485,0.0,894.022818119,17.3982462474,900.299801422,899.843536687
799,12028.6453224,-6.9946993855,-0.0242102069993,0.0,0.0910309964066,3.06281681489,0.0,-3.45935946035,-0.0543606140533,-14.4188395886,-0.189426763589,-28.694554791,0.0,894.017849622,16.2476280648,899.921501283,899.544465656
800,12016.7286907,-7.04382886708,-0.00148514824192,0.0,6.1851297596,3.00925552861,0.0,-3.47859023376,-0.00825768369452,-14.4664390829,-0.226686578147,-28.8394729746,0.0,900.137609798,-0.120783683353,899.746848858,899.953615619
801,12149.8375147,-7.06350335058,-0.0164208197898,0.0,0.108900105599,3.05506775388,0.0,-3.49840876511,-0.039716532549,-14.5204820468,0.0293844793775,-28.7215278093,0.0,895.355601218,13.0702854315,899.716069364,900.209778336
802,11932.4413633,-6.94779025133,-0.00031214769243,0.0,6.19920869127,2.98782526124,0.0,-3.41622819315,0.000695110141111,-14.4220141402,-0.171154480231,-28.8420137478,0.0,900.161701128,0.29543107139,900.232080498,899.641005592
803,11938.8353323,-7.01656072922,-0.00750351223287,0.0,6.14449172315,3.01155990025,0.0,-3.45865953915,-0.0203596233491,-14.4068869843,-0.328820526613,-28.8192262474,0.0,899.409907616,0.0802383271011,899.731584515,900.174132598
804,11873.6699948,-6.9659249607,-0.000370843300845,0.0,6.08238592341,2.98051300308,0.0,-3.42295422151,-0.0203154094788,-14.3915854867,-0.256329554416,-28.8240561771,0.0,899.641080504,0.178565898704,900.128955703,899.967794232
805,12019.4610861,-7.02856358457,-0.0267415050022,0.0,0.114393501011,3.03262078332,0.0,-3.47412691968,-0.0635880396928,-14.4404628891,-0.083602152944,-28.7583499681,0.0,896.905272525,5.02207947355,899.943222431,900.681970829
806,11840.4669184,-6.92281638713,-0.0228938506602,0.0,0.196297228552,2.99879024623,0.0,-3.39847543161,-0.0752023996668,-14.2921752566,0.0533664789973,-28.7313924779,0.0,895.547349752,4.20830916226,899.931796255,899.500618927
807,12046.5110742,-7.04839181345,-0.0079748855273,0.0,0.0296788474057,3.0391370275,0.0,-3.48918772087,-0.0170572397902,-14.4623042447,-0.10277321342,-28.702442806,0.0,894.289900064,6.56468061096,899.980621383,899.832670303
808,12057.3200197,-6.97104242697,-0.0297487000737,0.0,0.22023101107,3.06867935457,0.0,-3.4425810014,-0.0806263355757,-14.4275246693,0.163847097622,-28.6530683234,0.0,891.927511567,6.32194342631,900.148348881,900.687813676
809,11881.386674,-7.01981947061,-0.00337439069249,0.0,6.0668350052,2.97845679609,0.0,-3.45488899252,-0.0309060096819,-14.4019985548,-0.171782313384,-28.8319125784,0.0,899.653294676,0.0846292787506,900.326267862,900.355006741
810,12181.0638273,-7.10328913689,-0.0311199255432,0.0,0.260332320476,3.08810957903,0.0,-3.53178738946,-0.0863443806025,-14.5352216096,0.197124096523,-28.5655371736,0.0,887.431455628,8.18282668174,899.862663753,900.238940505
811,12164.3812047,-7.08009767944,-0.00429767603123,0.0,6.23686631435,3.05463356856,0.0,-3.5180577214,-0.00957617249558,-14.5320317179,-0.211180928885,-28.8403264794,0.0,900.126675905,0.367997022867,900.114172783,899.566355692
812,11868.1988965,-6.97585072575,-0.0417879538909,0.0,0.357942064752,3.0088729017,0.0,-3.42711044024,-0.157496169402,-14.3204981698,0.317349690742,-28.6454809931,0.0,890.649876674,3.60846880819,899.99381988,899.885384147
813,11959.4063133,-7.04699518416,-0.0157958655643,0.0,0.09445568771,3.04511054644,0.0,-3.48918211552,-0.0369926409997,-14.3907518156,-0.109657965715,-28.5595279696,0.0,886.88371732,5.73481541486,900.085694523,899.758419825
814,12167.3234869,-7.02850222465,-0.0072306948144,0.0,0.0493328182906,3.0963080867,0.0,-3.48764665439,-0.014465567382,-14.4984974901,-0.0526157270287,-28.4181150474,0.0,879.740646412,7.69047095541,900.424249136,899.887677304
815,12156.8084713,-7.05025302363,0.000834048088202,0.0,6.12749430838,3.03850948152,0.0,-3.49255953093,-0.0228913131546,-14.5822146696,-0.130268834749,-28.8385316685,0.0,899.873232631,0.840157323944,899.518809954,900.936571165
816,11951.4569824,-6.94661253355,-0.0130688089874,0.0,0.103820608272,3.03360927861,0.0,-3.4228868257,-0.0354887813522,-14.3916408359,0.0479049934559,-28.4680556227,0.0,882.261900242,4.28035476447,899.344787727,900.910840646
817,11949.0712408,-7.00377499693,-0.00795266527941,0.0,0.13624110862,3.05182650651,0.0,-3.46335844515,-0.0221809280965,-14.3760792453,0.107629916645,-28.5185686878,0.0,884.625751728,3.77984472056,900.236727565,899.880777499
818,12140.0765278,-7.03732105364,0.00256654965469,0.0,6.18710445472,3.02307566381,0.0,-3.4839669804,-0.00420097890436,-14.5453768172,-0.0162560130591,-28.8231085181,0.0,899.316744585,-0.561401615289,900.226175075,900.707252465
819,12136.5219694,-7.10176351582,0.000280038416395,0.0,0.0866070196085,3.1073999177,0.0,-3.53364948943,0.00183414870993,-14.4712524702,0.205358903759,-28.3595188667,0.0,876.403710757,4.72387092623,899.467774531,899.496093221
820,12122.9472253,-7.06186684006,-0.00879646794908,0.0,6.23750325609,3.04801184562,0.0,-3.50062045704,-0.0131253504354,-14.5076197682,-0.317813961607,-28.8083789537,0.0,898.995172225,0.0756841088396,900.412679263,899.377959133
821,12019.0946503,-7.00428408756,-0.00633259818377,0.0,0.0852250096207,3.09797352136,0.0,-3.45396224901,-0.0113653193953,-14.3976401537,0.125856579357,-28.2079058297,0.0,868.532058891,3.58395880124,899.670844066,900.31059137
822,12105.7967006,-6.98175579678,0.00439634209934,0.0,6.22536229808,3.02098141808,0.0,-3.44838793911,0.0027463830171,-14.519609979,-0.0703794750604,-28.819482511,0.0,898.901218747,0.0461350444261,900.389610875,899.906979814
823,12114.5720273,-7.04575735761,0.000906317702352,0.0,6.15976815985,3.03222830163,0.0,-3.49041550767,-0.0108590445138,-14.5202790608,-0.11095478979,-28.7943902632,0.0,898.004300894,0.515413073359,900.365392836,900.495307007
824,12153.4954381,-7.09140036599,-0.0123473362822,0.0,0.0199637103905,3.26251882628,0.0,-3.44010939002,-0.0160607197161,-14.392640248,-0.173035467502,-27.6891784071,0.0,839.522829609,4.61133807599,900.22591851,900.12494301
825,11927.5410014,-6.96949563398,0.000411072584582,0.0,6.23841141882,2.9840613472,0.0,-3.43475004193,0.00263400210484,-14.4213814974,0.00700780116132,-28.7946047513,0.0,897.717929774,0.644296825953,899.578030256,900.12965566
826,12180.8269906,-7.08465657492,-0.00965512670693,0.0,0.160526525104,3.5879697537,0.0,-3.35402671967,0.0268995194851,-14.19315375,0.158502916496,-27.0737742351,0.0,805.442466137,5.04613353189,899.778824524,899.623609434
827,12121.6593747,-7.0904483567,0.00207892946117,0.0,0.0456156315371,3.65869096023,0.0,-3.3118993346,0.0209611261381,-14.070123001,0.0853994787981,-26.9167163578,0.0,796.246473544,5.3540460928,900.252794529,899.825206872
828,12015.350737,-7.06965648201,-0.0243493873572,0.0,0.293950706559,3.82770543422,0.0,-3.25126916784,0.0694807111893,-13.8568077574,0.260925773457,-26.6538218254,0.0,780.526708678,4.30820138062,899.582598717,899.634531347
829,12023.0220663,-6.98454641836,-0.00411825790022,0.0,6.07265812918,3.0326367738,0.0,-3.4484716488,-0.04385701771,-14.4561708813,-0.120218328371,-28.6373053112,0.0,890.057292765,-0.264909118872,900.262819136,900.88890347
830,12000.2063741,-6.97957795535,-0.00103146348207,0.0,6.2387850739,3.01517544757,0.0,-3.44964983147,0.000493486164216,-14.4481544901,-0.0711163752627,-28.7102646758,0.0,893.644552039,-1.02227659308,899.869075768,899.578289824
831,12165.3286386,-7.12941660623,0.000252692317467,0.0,6.18749422173,3.03725513491,0.0,-3.55059852965,-0.00623375495052,-14.5880888421,-0.120276290799,-28.6805675259,0.0,891.722884033,-0.0537231460774,900.324907086,900.087412363
832,12136.4551913,-7.08026117395,-0.0653684907114,0.0,0.450871097449,3.95977272139,0.0,-3.29030490329,0.068955787797,-13.8351708916,0.31886332292,-26.529193128,0.0,772.872108839,2.78246807607,900.526884395,899.984924073
833,12149.7667823,-7.08063515322,0.000779221433254,0.0,6.16731516548,3.02290842103,0.0,-3.51489472238,-0.00768705806726,-14.5531634006,-0.160107109066,-28.7578934603,0.0,895.908742579,0.34043222467,900.141878666,899.969130413
834,11941.9252775,-7.04323541036,-0.0065113107792,0.0,0.0162899862937,3.2643648873,0.0,-3.38072278541,-0.00849558336289,-14.2476361543,-0.0854486049483,-27.6338571018,0.0,835.863712702,2.56749902711,899.853533225,899.600330929
835,12174.5768048,-7.05981580075,-0.0041871095062,0.0,6.02814464733,3.03869917479,0.0,-3.49897975759,-0.0619949897717,-14.5673104906,-0.203199805203,-28.7691194665,0.0,896.462196511,-0.0971306494751,899.957130584,900.499514002
836,12078.6227785,-7.01323977673,-0.0109197124937,0.0,6.27579054772,3.29953447243,0.0,-3.36921077008,-0.0136692655362,-14.3145018027,-0.223754796356,-27.5907051047,0.0,833.732034984,1.87081281818,900.48738787,899.560902274
837,11982.8994213,-7.10121450555,-0.00177566453076,0.0,6.10869493581,3.01142046281,0.0,-3.51728157955,-0.0187009032597,-14.4477812327,-0.273776098011,-28.7961138831,0.0,897.6661446,0.625231832587,900.755079522,900.102306476
838,11943.4931199,-7.01154582946,0.000294181348295,0.0,6.26660509389,2.99750172367,0.0,-3.46337696669,0.00341716116269,-14.4238895702,0.00175700480096,-28.7940446537,0.0,897.713555611,-0.0227147318174,900.289135999,899.68452478
839,12156.9375121,-7.09981356666,-0.00212776844762,0.0,0.113492648286,3.81240971277,0.0,-3.3007737079,0.0533907596379,-14.0021286094,0.156313151411,-26.7478759003,0.0,784.929768722,2.8994236552,899.705615131,899.299801973
840,11911.1751887,-7.00348669113,-0.00471901153834,0.0,0.061288613646,3.75558664925,0.0,-3.17521169923,0.0213064656439,-13.8554595498,-0.0252281805381,-26.7362324615,0.0,784.47998733,2.73669180472,901.137678267,899.95560122
841,12037.4912413,-7.0328772365,-0.00332153163457,0.0,0.121066460156,4.44315934201,0.0,-3.32562264855,0.106885344459,-13.3923786041,0.130871895919,-25.9550155709,0.0,736.68316466,1.96541276871,899.604413426,899.826945535
842,11919.5644409,-6.93500881285,0.00540039421312,0.0,6.17553016543,2.98147760398,0.0,-3.41309540487,-0.000491155450211,-14.3788602906,-0.0608804117364,-28.6906112686,0.0,892.176616472,0.919349213419,900.186746694,899.671754945
843,11859.2434032,-6.94560370012,-0.000420947377979,0.0,0.124512115862,3.83967490365,0.0,-3.15501064583,0.0585660256243,-13.7344004799,0.321535931188,-26.6400126494,0.0,779.105647205,2.83047187213,899.577766123,900.912144131
844,12005.0427615,-7.03362157486,-0.00438418295577,0.0,0.0438934251875,4.22937520511,0.0,-3.24708478977,0.030317636353,-13.523091652,0.0380739721843,-26.1822770586,0.0,750.767153506,2.30800747828,899.39373656,899.935625402
845,12031.6526802,-7.04928828718,-0.00377292396737,0.0,0.10275787183,4.24196325628,0.0,-3.29547053994,0.0792103789375,-13.5246543603,0.0512310872782,-26.1837940476,0.0,751.188036197,3.49258298644,899.312120508,899.392509451
846,12072.1260457,-7.04502886285,-0.00568894203789,0.0,0.0130349023071,4.51917613038,0.0,-3.38588317183,0.00822362289532,-13.3574389924,-0.0726352944229,-25.8650259289,0.0,731.74715104,4.31721187464,900.244781984,900.383894392
847,11912.9191109,-7.01587455517,-0.0087045864839,0.0,0.203604546287,3.72673696599,0.0,-3.1800447975,0.0538350448976,-13.8879300676,0.278835117578,-26.7929887992,0.0,787.14863446,2.19069977954,899.740204401,900.390747547
848,12116.2567637,-7.07373102251,-0.00175478109156,0.0,0.0710106434085,4.32907115454,0.0,-3.34965027494,0.06137733783,-13.5174258579,0.0708750986331,-26.1047562046,0.0,746.078948064,4.76264240675,899.884226198,899.779241369
849,12107.8650239,-7.05267329787,0.000887271931084,0.0,6.09016921499,3.05266588901,0.0,-3.49479631551,-0.0261614877592,-14.5023144663,-0.296789722449,-28.5096592169,0.0,882.740136327,0.185077010401,900.605427359,899.641817638
850,11863.6111221,-7.01910090144,-0.0109748721107,0.0,0.114443423968,3.93104947961,0.0,-3.16912098701,0.0440765044949,-13.6747685938,0.0760725183969,-26.5324035196,0.0,771.480395015,2.88055263644,899.307118729,899.9460738
851,11890.2382003,-7.01012716288,-0.0013562317081,0.0,6.14609686038,2.99638158645,0.0,-3.45993735786,-0.0114882027845,-14.3869042606,-0.081417901097,-28.5997437345,0.0,887.603156673,-0.562331201803,900.101205385,900.47212867
852,12011.8463715,-7.04756703104,-0.00714787678894,0.0,0.0721513840969,4.32149091184,0.0,-3.30556749629,0.0545972468639,-13.4517952316,0.0295882051469,-26.1243845783,0.0,746.539537734,2.6147973421,900.075144703,900.090042254
853,11967.6860929,-6.9799840479,-0.0125018007176,0.0,5.94257106648,3.0437177557,0.0,-3.43638552831,-0.107336363134,-14.4288911009,-0.331715341891,-28.4631378546,0.0,880.78038104,-0.0776104821444,899.929059877,899.639161516
854,12074.9655822,-7.07830324995,0.00108168341636,0.0,0.0183883203161,4.42470126181,0.0,-3.34461571989,0.0216315868044,-13.4332622536,0.0935631245267,-26.0124402382,0.0,739.148622136,4.85713272709,900.278830153,900.017180764
855,11994.0921625,-7.02767774744,-0.012268234771,0.0,0.274827157766,4.4512578432,0.0,-3.31082045014,0.209566106827,-13.3701766326,0.331435466321,-25.977764216,0.0,737.12007186,3.52154268381,899.826498636,900.033721193
856,11986.1837731,-7.06221721308,-0.0176256636658,0.0,0.148835397936,4.36225684451,0.0,-3.28146001148,0.104465262497,-13.4222264135,0.0575350935079,-26.0359936327,0.0,741.249679579,3.64462833232,899.899396608,899.863901775
857,11934.5033494,-6.9693469789,-0.00123980407494,0.0,6.11016297043,3.0246196993,0.0,-3.43538128965,-0.0217212171149,-14.3952946304,-0.190125598442,-28.5224820444,0.0,883.540323681,0.343482480748,900.08050708,899.390432597
858,12240.011473,-7.18267334449,-0.0162173582985,0.0,0.239493157136,0.809967049179,0.0,-5.08738831654,0.304948466901,-13.0552054613,0.236902253209,-24.0130191332,0.0,601.32413688,5.47338959036,900.219935292,900.131696239
859,11874.7568372,-6.95852204071,0.00183720120812,0.0,6.22370200017,3.00534361246,0.0,-3.43059087175,0.000531785450134,-14.3641286154,-0.0426096682323,-28.5802907718,0.0,886.378949827,0.603236404017,899.734968365,899.809677453
860,11936.8466759,-7.01119239034,-0.00494054393727,0.0,6.16111804452,3.01397239495,0.0,-3.46452557842,-0.00772143909339,-14.4058808381,-0.253736110385,-28.5752188778,0.0,886.104030112,0.401228509925,900.229289148,899.686769049
861,12094.9697692,-7.02302005646,-0.000473468344724,0.0,6.2532780506,3.05717201935,0.0,-3.47799177403,-0.00356142839761,-14.4848178375,0.0440978179935,-28.4595579803,0.0,880.302620083,0.253096648403,899.566205457,900.138908374
862,12160.4957225,-7.07830873093,-0.000154596923927,0.0,6.25335743035,3.096627078,0.0,-3.50224143475,-0.00141410296576,-14.5437271471,0.0630283130474,-28.2724838277,0.0,869.865991034,-0.136352626993,899.986106906,900.435178472
863,12666.0583316,-7.10390998216,-0.0028590622886,0.0,6.271645563,2.18199452289,0.0,-2.93153136611,0.00163329229686,-15.8826718291,-0.0910659723439,-27.7795968254,0.0,888.309126547,-0.107525150362,899.720572494,900.043192277
864,12041.4843741,-7.07143574523,0.00265215478234,0.0,6.27983554529,3.04304575348,0.0,-3.50752957316,0.00187350982469,-14.4595823435,0.177705863465,-28.4959569036,0.0,881.942602268,0.116248329294,899.460430855,900.364598573
865,12094.7016763,-7.06395051299,-0.01016886681,0.0,0.195973883429,4.55663231676,0.0,-3.41001686354,0.170886568177,-13.3602791175,0.179495558668,-25.9044234047,0.0,732.067131449,7.48208782969,899.964751873,900.044154355
866,11927.5777665,-6.9976971478,-0.0334035676469,0.0,0.375361386729,4.04296966944,0.0,-3.18972661732,0.129208598016,-13.6194436377,0.387731185912,-26.4511093564,0.0,766.009883302,4.98742258457,900.219605488,900.427112183
867,12017.3716611,-7.04887457768,0.000202796149687,0.0,6.0831461482,3.03841178756,0.0,-3.49121295791,-0.0313497215322,-14.4480026608,-0.225451101654,-28.5850633325,0.0,887.183817997,-0.102993645286,900.162820902,900.084359452
868,12130.819322,-7.07200110106,-0.00232292752271,0.0,6.22116374739,3.06025388823,0.0,-3.51560212636,-0.00442624136503,-14.5061389149,-0.200817837247,-28.571277105,0.0,886.494851891,-0.279388682401,900.146494712,899.588405434
869,12007.4773857,-7.02144600297,-0.00149801766859,0.0,6.2594721323,3.01282763632,0.0,-3.47481535472,-0.000848354770868,-14.4579414141,-0.0337830694505,-28.6213048141,0.0,888.829468597,-0.199025455856,899.893727246,900.081847407
870,11881.7988902,-6.96807918215,-0.00327062376066,0.0,0.0159176982771,3.25071623174,0.0,-3.31743696067,-0.00430155752255,-14.182536285,0.0345483281485,-27.6277533442,0.0,834.840222886,3.98417816271,899.64999938,900.259347037
871,12026.6670795,-7.05241656457,0.00518761990949,0.0,6.18443061117,3.01649851335,0.0,-3.49578669328,0.000761453047597,-14.4700871302,-0.175853475613,-28.6628301216,0.0,890.886352596,0.263867105323,899.986737331,899.337903873
872,12049.6901226,-7.0829830683,-0.00987436144627,0.0,0.18487989074,3.58470427326,0.0,-3.27513814801,0.0288080497505,-14.0986886843,0.252595221706,-27.0877691545,0.0,802.82725879,4.9972171723,899.739946537,900.226878076
873,11977.7543339,-7.04109450189,-0.0221654142085,0.0,0.295193121128,3.43823205621,0.0,-3.28778385299,-0.0204926148601,-14.1496966049,0.269849821269,-27.2937950552,0.0,815.349303899,3.8364179672,899.765214296,899.253244276
874,12116.9683648,-7.06025292886,-0.00504621912372,0.0,0.100143692172,3.93870359973,0.0,-3.24587391459,0.0526863112437,-13.839359014,0.0473480899238,-26.6097819875,0.0,775.137120072,8.16413392825,899.677219964,899.285623667
875,12051.1824888,-7.02944209341,-0.00508449582399,0.0,6.07518437075,3.02946254027,0.0,-3.47607639136,-0.0353498143679,-14.4817382898,-0.244066162013,-28.5199225331,0.0,883.264337453,0.150628590272,900.205181903,900.305737564
876,12005.3111723,-6.99886127942,-0.0120696810052,0.0,5.92241930818,3.02997622689,0.0,-3.44281353972,-0.105526691887,-14.4760212227,-0.405941346213,-28.4493331368,0.0,879.570146567,-0.00373653035122,900.023107255,899.913528911
877,11888.6131913,-6.99414956016,-0.00138069105922,0.0,0.0738501337743,3.34180014955,0.0,-3.30216243182,0.0072823312592,-14.1611567095,0.0681855190001,-27.4568262766,0.0,825.169638295,10.0048295711,899.901379108,899.715708571
878,12027.0330221,-7.03740657371,0.00139717829249,0.0,0.142993888463,3.95728876684,0.0,-3.20539188895,0.0782853251617,-13.7680835765,0.274588236236,-26.5591824097,0.0,772.277135833,14.912119338,899.628906304,899.860062051
879,12092.5592188,-7.0145476365,0.000549740576446,0.0,6.2105792679,3.16574126082,0.0,-3.41481135101,-0.00576620340545,-14.422550638,-0.13214155783,-27.9483623012,0.0,851.907996422,0.42306849314,899.827771803,898.827216074
880,11979.4622833,-7.02234551811,0.00126758375105,0.0,6.20500144743,3.20737709049,0.0,-3.40658111654,-0.00795154509397,-14.3074503927,-0.163039317948,-27.8463428722,0.0,846.744705987,-0.180152233622,900.117907565,899.362130825
881,11897.1528811,-6.98718565565,8.50474498701e-05,0.0,6.2208764109,3.69464743629,0.0,-3.16709822741,-0.0303743046184,-13.9022555345,-0.0259087211187,-26.8912155332,0.0,791.458317042,-0.195557625808,900.122686568,900.006712847
882,12073.2834635,-7.08501772837,-0.00387501856377,0.0,0.0393122272725,2.21212791897,0.0,-5.48148557601,0.0289296582016,-13.4927700041,0.0307103792115,-23.2495290004,0.0,539.486390985,39.5709979141,899.098421771,900.200261241
883,11870.5738102,-6.98978672071,-0.000964049846722,0.0,0.0661351732097,6.15289884433,0.0,-4.19427764603,0.0951875059923,-12.7060234783,0.104626036177,-24.5897252492,0.0,643.468723347,24.137373635,899.904216103,900.036174978
884,12181.8966089,-7.12019895441,-0.00912618487534,0.0,0.0835099397581,5.251189908,0.0,-4.49273414321,0.0123966401053,-14.2325648466,0.0446749151136,-21.8242175925,0.0,404.144553914,46.6393476607,900.050400029,899.994801663
885,12014.2782933,-7.06990788368,-0.00783832987877,0.0,0.137017754253,2.7510041522,0.0,-5.43792760537,0.0779128447971,-13.6689342605,0.0859750809426,-22.9819918365,0.0,515.889378177,34.75056438,900.822141636,900.099597645
886,12522.5347775,-7.18048961239,0.00361573841548,0.0,0.0633246813233,1.83559970113,0.0,-4.35644957987,0.121870488638,-12.7078236399,0.0193664919091,-20.2551157973,0.0,425.616178164,78.3275319717,900.335593721,900.015572841
887,12138.085815,-7.13277868399,-0.0175598286128,0.0,5.97282620636,2.66784255612,0.0,-5.52152420934,-0.343546253887,-13.8116941016,-0.257275536603,-23.0575504847,0.0,520.521742141,-0.317240587649,899.798029575,899.764671661
888,11933.3633997,-7.04439048927,-0.00242674748811,0.0,0.198053468704,6.18302151988,0.0,-4.27603573934,0.272830400249,-12.7939857263,0.321424527654,-24.6046361118,0.0,643.934722941,25.8504243761,901.003476854,901.076579258
889,12124.1251162,-7.12909938911,-0.00443887109546,0.0,6.25938186232,0.682454789021,0.0,-4.92980805465,-0.0403305276311,-12.9440121587,-0.0826890932553,-24.146742709,0.0,609.063340683,0.528111600155,900.082053245,899.9436511
890,12149.5880073,-7.13547322865,-0.00333939407625,0.0,6.27316890608,0.480100027835,0.0,-4.82608414896,-0.0166980004858,-12.9494715567,-0.0952112000527,-24.2432266198,0.0,617.766023012,-0.458225422257,900.043322062,899.766595904
891,12089.62467,-7.13206086126,-0.0186221238379,0.0,0.362580554761,1.63027008091,0.0,-5.45832882841,0.344820936127,-13.2495102246,0.447004785986,-23.5807729416,0.0,566.532085797,36.9845943411,899.924017092,899.955211703
892,12164.8647907,-7.13119247038,-0.0156079000779,0.0,5.99273760749,1.11811913563,0.0,-5.22812345944,-0.515381535596,-13.1146344765,-0.303055815273,-23.8975219379,0.0,589.657853109,0.108745169721,900.090363552,900.236192178
893,11995.4417591,-7.03930663724,0.00516050378026,0.0,0.0955309616694,5.63294525396,0.0,-3.94922809651,0.13544373573,-12.9217053324,0.224222923765,-24.9952585054,0.0,672.166864135,45.5836769568,900.070329032,899.841150554
894,11881.2514658,-6.98908498048,-0.0027525189789,0.0,6.12321321741,4.13260997407,0.0,-3.15064115837,-0.157072897525,-13.4928401736,-0.0535563378776,-26.3397631253,0.0,758.201073094,0.0639035267677,900.363390435,900.692298603
895,12114.2667751,-7.12800777412,0.00289227750052,0.0,0.0698704407426,1.41602593343,0.0,-5.37136353034,0.0906236214996,-13.1538216693,0.160189471964,-23.7032037394,0.0,581.708449967,88.9232856226,899.878481386,900.295595044
896,11862.6488036,-7.01161039343,-0.0613086654025,0.0,0.569609759689,6.24218379692,0.0,-4.2413447485,0.63456431442,-12.7192671515,0.574954505149,-24.5590426988,0.0,641.035554586,32.3435873135,899.25472333,899.904322311
897,11916.0073262,-7.02509533696,-0.00628523162227,0.0,0.0602863731945,5.04668220345,0.0,-3.59519625739,0.0716956568422,-12.9933364902,-0.102935204549,-25.4525333249,0.0,704.13792997,56.8977638682,900.196583593,899.746667546
898,11848.5201176,-7.01472802261,-0.00532404505464,0.0,6.1133834874,4.20173363626,0.0,-3.17420484447,-0.169430320448,-13.4575724239,-0.206950986107,-26.267864154,0.0,753.410689719,0.0109566080898,899.749810288,899.901584814
